COD_ZONA,VIAGENS_ATRAIDAS_POR_MOTIVO,QTD
496,Trabalho Comércio,2911.064535407369
496,Trabalho Serviços,33067.129367142006
496,Educação,38687.01209989048
496,Compras,13952.649923518307
496,Saúde,886.656153907829
496,Lazer,6017.456493560076
496,Procurar Emprego,365.0216784918852
496,Assuntos Pessoais,12003.374481128212
496,Refeição,282.01657047664037
497,Trabalho Indústria,3896.834842142293
497,Trabalho Comércio,907.5168097451095
497,Trabalho Serviços,6311.1667042327535
497,Educação,6815.5800860880045
497,Compras,604.6782901719216
497,Saúde,375.7934644378887
497,Lazer,1022.9854801920126
497,Procurar Emprego,60.15712013852166
497,Assuntos Pessoais,1675.3855386137782
497,Refeição,129.68218354324364
498,Trabalho Indústria,2260.9635464280263
498,Trabalho Comércio,3777.8839265240736
498,Trabalho Serviços,20109.856561519457
498,Educação,12226.006119543774
498,Compras,1574.3953488837817
498,Saúde,1178.539771737593
498,Lazer,721.9777809565744
498,Procurar Emprego,675.1778272247609
498,Assuntos Pessoais,1464.686545173539
498,Refeição,3388.052010160784
499,Trabalho Indústria,7231.456026917385
499,Trabalho Comércio,14200.343004012437
499,Trabalho Serviços,40703.69159921544
499,Educação,69483.7077295698
499,Compras,5190.660095027294
499,Saúde,6108.000275902761
499,Lazer,5279.114307862058
499,Procurar Emprego,198.02189723561509
499,Assuntos Pessoais,11636.295506886834
499,Refeição,180.91936352163728
500,Trabalho Indústria,4643.592817301365
500,Trabalho Comércio,10334.70969573634
500,Trabalho Serviços,22599.02267866917
500,Educação,26682.816198962722
500,Compras,1831.2406806222498
500,Saúde,2510.317747468551
500,Lazer,3379.3302251203663
500,Procurar Emprego,195.34670655538415
500,Assuntos Pessoais,5521.175867657558
500,Refeição,133.76701681036585
501,Trabalho Indústria,3975.09465627232
501,Trabalho Comércio,10875.138902329989
501,Trabalho Serviços,23045.16502559867
501,Educação,36870.27585340054
501,Compras,174.87471001475615
501,Saúde,1375.1256053018974
501,Lazer,1042.4945674728099
501,Procurar Emprego,375.36863806874106
501,Assuntos Pessoais,18476.554499489415
501,Refeição,52.3388221750484
502,Trabalho Indústria,6091.593743514235
502,Trabalho Comércio,6288.383526696873
502,Trabalho Serviços,20706.106696347313
502,Educação,8361.071585232276
502,Compras,343.7185616887492
502,Saúde,1741.6495761887832
502,Lazer,493.63040766572897
502,Procurar Emprego,0
502,Assuntos Pessoais,1741.9613032690042
502,Refeição,172.29688580765182
503,Trabalho Indústria,5817.352857584329
503,Trabalho Comércio,1433.8581375367885
503,Trabalho Serviços,7893.510080339343
503,Educação,3875.83099330719
503,Compras,773.8177696126056
503,Saúde,580.2754789573376
503,Lazer,59.77228818897312
503,Procurar Emprego,0
503,Assuntos Pessoais,6331.35919389138
503,Refeição,553.6227201884756
504,Trabalho Indústria,13485.648774958354
504,Trabalho Comércio,13961.880171429164
504,Trabalho Serviços,33574.22318132415
504,Educação,69682.02661780686
504,Compras,678.6455862087529
504,Saúde,420.44739321139576
504,Lazer,4439.247471917761
504,Procurar Emprego,0
504,Assuntos Pessoais,13053.343722968444
504,Refeição,0
505,Trabalho Indústria,414.3755243686006
505,Trabalho Comércio,599.4771752881021
505,Trabalho Serviços,3182.5484658038235
505,Educação,4368.6619368716
505,Compras,104.6776443500968
505,Saúde,0
505,Lazer,412.82735925890006
505,Procurar Emprego,12.89487061733425
505,Assuntos Pessoais,866.8050718995726
505,Refeição,0
506,Trabalho Indústria,8413.408904405294
506,Trabalho Comércio,11511.23648273745
506,Trabalho Serviços,26925.043108475646
506,Educação,20959.044679898096
506,Compras,2967.843982328599
506,Saúde,1832.5357685086633
506,Lazer,2978.4248688086623
506,Procurar Emprego,0
506,Assuntos Pessoais,3706.782747535887
506,Refeição,1011.7679812050992
507,Trabalho Indústria,14751.682334112418
507,Trabalho Comércio,3498.9499114461833
507,Trabalho Serviços,18991.239876860287
507,Educação,11852.894867038116
507,Compras,1859.3748236904828
507,Saúde,675.9922849940123
507,Lazer,2208.3461184635535
507,Procurar Emprego,713.4706735314021
507,Assuntos Pessoais,1239.8093064817008
507,Refeição,145.48820565871677
508,Trabalho Indústria,18558.9910958738
508,Trabalho Comércio,15904.055642750849
508,Trabalho Serviços,64313.88309607527
508,Educação,93191.36616155544
508,Compras,5594.953774646201
508,Saúde,17151.269386598164
508,Lazer,8036.975280729571
508,Procurar Emprego,918.3794612843624
508,Assuntos Pessoais,20853.304432279645
508,Refeição,1134.658903858614
509,Trabalho Indústria,118.04656658349242
509,Trabalho Comércio,1116.7798422468609
509,Trabalho Serviços,1399.9840352716387
509,Educação,2267.2677244907163
509,Compras,356.3169417049032
509,Saúde,623.6053257738726
509,Lazer,221.21574316416923
509,Procurar Emprego,0
509,Assuntos Pessoais,823.4570863143232
509,Refeição,0
510,Trabalho Indústria,0
510,Trabalho Comércio,0
510,Trabalho Serviços,0
510,Educação,0
510,Compras,0
510,Saúde,0
510,Lazer,0
510,Procurar Emprego,0
510,Assuntos Pessoais,0
510,Refeição,0
511,Trabalho Indústria,3938.621736140145
511,Trabalho Comércio,3189.610903931804
511,Trabalho Serviços,16808.83389118778
511,Educação,28326.308324344704
511,Compras,1675.3498897163345
511,Saúde,421.86635091544093
511,Lazer,0
511,Procurar Emprego,136.6695780880898
511,Assuntos Pessoais,3019.6992672359506
511,Refeição,0
512,Trabalho Indústria,12052.793522070688
512,Trabalho Comércio,6142.29857817471
512,Trabalho Serviços,26175.913552970476
512,Educação,38741.391139214255
512,Compras,823.7741392061085
512,Saúde,1795.5956768680312
512,Lazer,2084.4384213214366
512,Procurar Emprego,0
512,Assuntos Pessoais,8428.537866313882
512,Refeição,0
513,Trabalho Indústria,226.5405283630203
513,Trabalho Comércio,117.52324953462738
513,Trabalho Serviços,1087.852151927012
513,Educação,1333.9793528817102
513,Compras,0
513,Saúde,0
513,Lazer,0
513,Procurar Emprego,0
513,Assuntos Pessoais,150.42862529955408
513,Refeição,0
514,Trabalho Indústria,11136.74667514251
514,Trabalho Comércio,7164.925759595969
514,Trabalho Serviços,34617.94630959782
514,Educação,66985.88059123776
514,Compras,10772.618628075983
514,Saúde,10519.542553026815
514,Lazer,2017.6931838108171
514,Procurar Emprego,0
514,Assuntos Pessoais,14815.533925178765
514,Refeição,277.7139390371859
515,Trabalho Indústria,18345.580659941003
515,Trabalho Comércio,15761.47815646562
515,Trabalho Serviços,35399.04400099892
515,Educação,61026.82488083791
515,Compras,5051.587899372467
515,Saúde,6732.24836638226
515,Lazer,2285.0613909689423
515,Procurar Emprego,0
515,Assuntos Pessoais,9696.521197452757
515,Refeição,0
516,Trabalho Indústria,21200.803325048684
516,Trabalho Comércio,18026.02349755175
516,Trabalho Serviços,76229.87253967315
516,Educação,81206.28811223444
516,Compras,3183.4241769551604
516,Saúde,7075.8951077401225
516,Lazer,1250.6325275048143
516,Procurar Emprego,0
516,Assuntos Pessoais,5559.279143562573
516,Refeição,1009.3670748587679
517,Trabalho Indústria,1571.4669811480883
517,Trabalho Comércio,2646.059103253386
517,Trabalho Serviços,7517.650246428053
517,Educação,10966.940466939583
517,Compras,0
517,Saúde,58.484042003807474
517,Lazer,0
517,Procurar Emprego,0
517,Assuntos Pessoais,166.63359902309458
517,Refeição,0
