COD_ZONA,GRAU_INSTRUCAO,QTD
500,Superior Completo,3337.2843114258885
501,Não Alfabetizado/ Fundamental I Incompleto,8682.460042295908
501,Fundamental I Completo/ Fundamental II Incompleto,12109.502809693902
501,Fundamental II Completo/ Médio Incompleto,10401.44144156016
501,Médio Completo/ Superior Incompleto,14224.876215156766
501,Superior Completo,5883.723481624715
502,Não Alfabetizado/ Fundamental I Incompleto,6309.042662691863
502,Fundamental I Completo/ Fundamental II Incompleto,5144.576783258724
502,Fundamental II Completo/ Médio Incompleto,2816.9072275861226
502,Médio Completo/ Superior Incompleto,6079.068764246734
502,Superior Completo,392.4074423750001
503,Não Alfabetizado/ Fundamental I Incompleto,1739.9664891399418
503,Fundamental I Completo/ Fundamental II Incompleto,764.5150767902371
503,Fundamental II Completo/ Médio Incompleto,737.7138770312157
503,Médio Completo/ Superior Incompleto,1879.8579583524047
503,Superior Completo,780.9484803281706
504,Não Alfabetizado/ Fundamental I Incompleto,31273.790914161196
504,Fundamental I Completo/ Fundamental II Incompleto,13018.93162744507
504,Fundamental II Completo/ Médio Incompleto,16121.396251265582
504,Médio Completo/ Superior Incompleto,40008.98257294508
504,Superior Completo,5884.921841514657
505,Não Alfabetizado/ Fundamental I Incompleto,1367.4179580227274
505,Fundamental I Completo/ Fundamental II Incompleto,962.7027874873734
505,Fundamental II Completo/ Médio Incompleto,758.0789487247471
505,Médio Completo/ Superior Incompleto,2546.9102431489882
505,Superior Completo,2297.8908036060598
506,Não Alfabetizado/ Fundamental I Incompleto,6503.392859868002
506,Fundamental I Completo/ Fundamental II Incompleto,3326.646655382285
506,Fundamental II Completo/ Médio Incompleto,2976.0753049283644
506,Médio Completo/ Superior Incompleto,12427.116105979683
506,Superior Completo,8027.76695447748
507,Não Alfabetizado/ Fundamental I Incompleto,5012.448888461238
507,Fundamental I Completo/ Fundamental II Incompleto,1540.2181001989484
507,Fundamental II Completo/ Médio Incompleto,2827.9506251176103
507,Médio Completo/ Superior Incompleto,7998.6559075144005
507,Superior Completo,5945.72993085987
508,Não Alfabetizado/ Fundamental I Incompleto,33655.07498770348
508,Fundamental I Completo/ Fundamental II Incompleto,22517.87438589658
508,Fundamental II Completo/ Médio Incompleto,19420.63184971638
508,Médio Completo/ Superior Incompleto,53482.92821421607
508,Superior Completo,9776.48046359866
509,Não Alfabetizado/ Fundamental I Incompleto,2070.560967682863
509,Fundamental I Completo/ Fundamental II Incompleto,339.6694770413468
509,Fundamental II Completo/ Médio Incompleto,817.07445402344365
509,Médio Completo/ Superior Incompleto,2277.694066965898
509,Superior Completo,0
510,Não Alfabetizado/ Fundamental I Incompleto,0
510,Fundamental I Completo/ Fundamental II Incompleto,0
510,Fundamental II Completo/ Médio Incompleto,0
510,Médio Completo/ Superior Incompleto,0
510,Superior Completo,0
511,Não Alfabetizado/ Fundamental I Incompleto,9638.429121356052
511,Fundamental I Completo/ Fundamental II Incompleto,9236.338690820925
511,Fundamental II Completo/ Médio Incompleto,4343.748238557665
511,Médio Completo/ Superior Incompleto,11133.785368614614
511,Superior Completo,1763.6892456176492
512,Não Alfabetizado/ Fundamental I Incompleto,12800.963766359757
512,Fundamental I Completo/ Fundamental II Incompleto,6657.525137666962
512,Fundamental II Completo/ Médio Incompleto,8346.374917167903
512,Médio Completo/ Superior Incompleto,18010.681443241017
512,Superior Completo,4741.444760393602
513,Não Alfabetizado/ Fundamental I Incompleto,1034.3140348137108
513,Fundamental I Completo/ Fundamental II Incompleto,305.6166064992548
513,Fundamental II Completo/ Médio Incompleto,560.6291973765523
513,Médio Completo/ Superior Incompleto,1002.1357474744161
513,Superior Completo,684.3052244570295
514,Não Alfabetizado/ Fundamental I Incompleto,29048.443754169617
514,Fundamental I Completo/ Fundamental II Incompleto,18544.20844356174
514,Fundamental II Completo/ Médio Incompleto,15674.6715742173
514,Médio Completo/ Superior Incompleto,32601.792461471374
514,Superior Completo,8756.88047965528
515,Não Alfabetizado/ Fundamental I Incompleto,29757.055543411287
515,Fundamental I Completo/ Fundamental II Incompleto,14146.954799425272
515,Fundamental II Completo/ Médio Incompleto,21370.023500659037
515,Médio Completo/ Superior Incompleto,46072.42415539489
515,Superior Completo,9474.550206794574
516,Não Alfabetizado/ Fundamental I Incompleto,25237.561080437412
516,Fundamental I Completo/ Fundamental II Incompleto,14957.828149423121
516,Fundamental II Completo/ Médio Incompleto,19699.462203278774
516,Médio Completo/ Superior Incompleto,40400.31289969511
516,Superior Completo,31312.81451579233
517,Não Alfabetizado/ Fundamental I Incompleto,5674.817553985392
517,Fundamental I Completo/ Fundamental II Incompleto,2285.345719957792
517,Fundamental II Completo/ Médio Incompleto,1518.8676515227273
517,Médio Completo/ Superior Incompleto,7004.996805441557
517,Superior Completo,1622.975572892857
